

------------------------------
Generation 0
Initial Population: 
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]

After Selection: 
[[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12], [-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12], [-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]]
[[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12], [-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12], [-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]]
[[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12], [-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12], [-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]]
[[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12], [-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12], [-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]]
[[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12], [-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12], [-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]]
[[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12], [-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12], [-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09, 2.66247575e+12, 2.38643163e+12, 4.33297789e+12]]

After Crossover: 
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]

After Mutation: 
[-6.37284212e-11, -1.95104652e-12, -4.32397172e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 9.69997243e-16, 2.62984948e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-8.76123807e-11, -1.89383426e-12, -2.92396806e-13, 2.95148110e-11, -7.15463878e-11, -1.75049641e-15, 2.16327577e-15, 2.20720790e-05, -2.63110584e-06, -1.02745566e-08, 1.06614659e-09]
[-6.59297218e-11, -1.95104652e-12, -4.30187625e-13, 1.84331975e-11, -4.75997562e-11, -1.25968249e-15, 2.31714644e-15, 2.25411803e-05, -2.23334997e-06, -8.21283338e-09, 7.74025321e-10]
[-6.95566451e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 1.62727630e-15, 2.85733725e-05, -3.30996923e-06, -6.29035779e-09, 1.16557595e-09]
[-6.59297218e-11, -1.13554299e-12, -4.04780557e-13, 3.21725139e-11, -7.15463878e-11, -2.57906680e-15, 1.62727630e-15, 2.61506757e-05, -1.96425033e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -1.95104652e-12, -2.92396806e-13, 3.22210779e-11, -8.45900430e-11, -1.97721727e-15, 1.93573503e-15, 2.52986736e-05, -3.78844972e-06, -8.21283338e-09, 1.16557595e-09]
[-6.59297218e-11, -2.14401777e-12, -2.32975220e-13, 3.21725139e-11, -9.16046488e-11, -1.90947760e-15, 1.62727630e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 1.44452626e-09]
[-6.59297218e-11, -2.08835322e-12, -2.92396806e-13, 2.85795159e-11, -7.15463878e-11, -1.97721727e-15, 2.15613683e-15, 2.25411803e-05, -2.63110584e-06, -1.14936387e-08, 1.35742273e-09]
[-7.67579740e-11, -1.95104652e-12, -2.02844685e-13, 3.50082046e-11, -8.76504297e-11, -1.54760276e-15, 1.62727630e-15, 1.57286914e-05, -1.72025044e-06, -7.64208357e-09, 1.16557595e-09]
[-5.79847786e-11, -1.95104652e-12, -4.32653003e-13, 2.45846660e-11, -1.03581954e-10, -1.12810405e-15, 1.62727630e-15, 1.32144816e-05, -2.28876166e-06, -5.55180510e-09, 9.86299488e-10]
[-4.78869500e-11, -1.44296884e-12, -2.92396806e-13, 3.03446898e-11, -7.15463878e-11, -2.49951315e-15, 1.62727630e-15, 1.94222273e-05, -2.70315589e-06, -8.21283338e-09, 1.53394275e-09]
[-5.60630455e-11, -1.95104652e-12, -2.92396806e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 2.43461441e-15, 1.59474818e-05, -2.63110584e-06, -8.21283338e-09, 1.16557595e-09]
[-8.10150277e-11, -1.95104652e-12, -3.34344456e-13, 3.21725139e-11, -7.15463878e-11, -1.91405386e-15, 1.51231356e-15, 2.54097002e-05, -2.56788330e-06, -9.11451469e-09, 1.16557595e-09]
[-6.59297218e-11, -1.33919772e-12, -2.48838928e-13, 3.21725139e-11, -7.15463878e-11, -1.97721727e-15, 2.07312907e-15, 2.25411803e-05, -2.63110584e-06, -8.21283338e-09, 9.55225969e-10]
